geoid,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089011401,3,15,11,2,2,,2.0,,1.0,2,1,0_17,False,dependent,syn_t023_h0000001,syn_t023_h0000001_r003
14000US06089011401,4,14,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000001,syn_t023_h0000001_r004
14000US06089011401,1,38,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000002,syn_t023_h0000002_r001
14000US06089011401,2,48,20,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t023_h0000002,syn_t023_h0000002_r002
14000US06089011401,1,36,64,2,1,2.0,2.0,,2.0,0,1,35_64,True,generative,syn_t023_h0000003,syn_t023_h0000003_r001
14000US06089011401,2,32,58,2,2,1.0,1.0,,2.0,1,1,35_64,True,generative,syn_t023_h0000003,syn_t023_h0000003_r002
14000US06089011401,3,68,29,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t023_h0000003,syn_t023_h0000003_r003
14000US06089011401,4,43,10,2,2,,2.0,,2.0,7,2,0_17,False,dependent,syn_t023_h0000003,syn_t023_h0000003_r004
14000US06089011401,5,34,9,2,2,,2.0,,2.0,7,2,0_17,False,dependent,syn_t023_h0000003,syn_t023_h0000003_r005
14000US06089011401,1,13,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000004,syn_t023_h0000004_r001
14000US06089011401,2,13,38,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t023_h0000004,syn_t023_h0000004_r002
14000US06089011401,3,15,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000004,syn_t023_h0000004_r003
14000US06089011401,4,14,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000004,syn_t023_h0000004_r004
14000US06089011401,1,21,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000005,syn_t023_h0000005_r001
14000US06089011401,2,20,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t023_h0000005,syn_t023_h0000005_r002
14000US06089011401,1,39,76,2,2,2.0,2.0,5.0,2.0,0,2,65_plus,True,generative,syn_t023_h0000006,syn_t023_h0000006_r001
14000US06089011401,2,32,79,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative,syn_t023_h0000006,syn_t023_h0000006_r002
14000US06089011401,1,5,84,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t023_h0000007,syn_t023_h0000007_r001
14000US06089011401,2,4,84,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t023_h0000007,syn_t023_h0000007_r002
14000US06089011401,1,14,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000008,syn_t023_h0000008_r001
14000US06089011401,2,11,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000008,syn_t023_h0000008_r002
14000US06089011401,1,33,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t023_h0000009,syn_t023_h0000009_r001
14000US06089011401,2,41,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t023_h0000009,syn_t023_h0000009_r002
14000US06089011401,3,41,77,1,1,1.0,1.0,,1.0,5,1,65_plus,True,generative,syn_t023_h0000009,syn_t023_h0000009_r003
14000US06089011401,1,8,65,2,2,1.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t023_h0000010,syn_t023_h0000010_r001
14000US06089011401,1,17,23,2,2,1.0,2.0,,2.0,0,1,18_34,True,generative,syn_t023_h0000011,syn_t023_h0000011_r001
14000US06089011401,2,17,26,1,2,1.0,2.0,5.0,2.0,1,1,18_34,True,generative,syn_t023_h0000011,syn_t023_h0000011_r002
14000US06089011401,3,15,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000011,syn_t023_h0000011_r003
14000US06089011401,4,14,0,2,2,,,,,2,2,0_17,False,dependent,syn_t023_h0000011,syn_t023_h0000011_r004
14000US06089011401,1,18,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000012,syn_t023_h0000012_r001
14000US06089011401,2,22,42,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t023_h0000012,syn_t023_h0000012_r002
14000US06089011401,3,23,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000012,syn_t023_h0000012_r003
14000US06089011401,4,23,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000012,syn_t023_h0000012_r004
14000US06089011401,1,13,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000013,syn_t023_h0000013_r001
14000US06089011401,2,15,20,2,2,2.0,2.0,,2.0,10,2,18_34,True,generative,syn_t023_h0000013,syn_t023_h0000013_r002
14000US06089011401,1,42,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000014,syn_t023_h0000014_r001
14000US06089011401,2,40,38,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t023_h0000014,syn_t023_h0000014_r002
14000US06089011401,3,44,23,2,2,2.0,2.0,,2.0,3,2,18_34,True,generative,syn_t023_h0000014,syn_t023_h0000014_r003
14000US06089011401,1,13,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t023_h0000015,syn_t023_h0000015_r001
14000US06089011401,2,15,60,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative,syn_t023_h0000015,syn_t023_h0000015_r002
14000US06089011401,3,11,18,2,1,2.0,2.0,,2.0,2,1,18_34,True,generative,syn_t023_h0000015,syn_t023_h0000015_r003
14000US06089011401,1,22,44,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t023_h0000016,syn_t023_h0000016_r001
14000US06089011401,2,41,23,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t023_h0000016,syn_t023_h0000016_r002
14000US06089011401,3,23,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000016,syn_t023_h0000016_r003
14000US06089011401,1,37,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000017,syn_t023_h0000017_r001
14000US06089011401,2,38,56,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t023_h0000017,syn_t023_h0000017_r002
14000US06089011401,3,40,21,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative,syn_t023_h0000017,syn_t023_h0000017_r003
14000US06089011401,4,38,19,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative,syn_t023_h0000017,syn_t023_h0000017_r004
14000US06089011401,5,34,33,2,2,2.0,2.0,,2.0,10,2,18_34,True,generative,syn_t023_h0000017,syn_t023_h0000017_r005
14000US06089011401,6,32,6,2,2,,2.0,,2.0,10,2,0_17,False,dependent,syn_t023_h0000017,syn_t023_h0000017_r006
14000US06089011401,7,32,5,2,2,,2.0,,2.0,10,2,0_17,False,dependent,syn_t023_h0000017,syn_t023_h0000017_r007
14000US06089011401,1,46,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t023_h0000018,syn_t023_h0000018_r001
14000US06089011401,2,45,26,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t023_h0000018,syn_t023_h0000018_r002
14000US06089011401,1,50,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t023_h0000019,syn_t023_h0000019_r001
14000US06089011401,2,36,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t023_h0000019,syn_t023_h0000019_r002
14000US06089011401,3,98,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t023_h0000019,syn_t023_h0000019_r003
14000US06089011401,1,15,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t023_h0000020,syn_t023_h0000020_r001
14000US06089011401,1,17,74,2,2,1.0,2.0,,1.0,0,1,65_plus,True,generative,syn_t023_h0000021,syn_t023_h0000021_r001
14000US06089011401,2,18,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t023_h0000021,syn_t023_h0000021_r002
14000US06089011402,1,13,60,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative,syn_t024_h0000001,syn_t024_h0000001_r001
14000US06089011402,1,14,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000002,syn_t024_h0000002_r001
14000US06089011402,2,28,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t024_h0000002,syn_t024_h0000002_r002
14000US06089011402,1,15,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000003,syn_t024_h0000003_r001
14000US06089011402,2,9,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000003,syn_t024_h0000003_r002
14000US06089011402,3,24,36,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative,syn_t024_h0000003,syn_t024_h0000003_r003
14000US06089011402,1,4,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000004,syn_t024_h0000004_r001
14000US06089011402,2,4,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000004,syn_t024_h0000004_r002
14000US06089011402,3,4,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000004,syn_t024_h0000004_r003
14000US06089011402,1,22,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000005,syn_t024_h0000005_r001
14000US06089011402,2,17,60,2,2,1.0,1.0,,1.0,1,1,35_64,True,generative,syn_t024_h0000005,syn_t024_h0000005_r002
14000US06089011402,1,8,48,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000006,syn_t024_h0000006_r001
14000US06089011402,2,9,47,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000006,syn_t024_h0000006_r002
14000US06089011402,3,8,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t024_h0000006,syn_t024_h0000006_r003
14000US06089011402,4,9,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000006,syn_t024_h0000006_r004
14000US06089011402,1,98,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000007,syn_t024_h0000007_r001
14000US06089011402,2,96,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000007,syn_t024_h0000007_r002
14000US06089011402,3,100,25,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t024_h0000007,syn_t024_h0000007_r003
14000US06089011402,4,84,5,2,2,,2.0,,2.0,7,2,0_17,False,dependent,syn_t024_h0000007,syn_t024_h0000007_r004
14000US06089011402,1,48,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000008,syn_t024_h0000008_r001
14000US06089011402,2,55,36,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000008,syn_t024_h0000008_r002
14000US06089011402,3,53,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000008,syn_t024_h0000008_r003
14000US06089011402,4,51,3,2,2,,,,,2,2,0_17,False,dependent,syn_t024_h0000008,syn_t024_h0000008_r004
14000US06089011402,1,20,70,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t024_h0000009,syn_t024_h0000009_r001
14000US06089011402,2,19,70,2,2,2.0,2.0,,2.0,13,2,65_plus,True,generative,syn_t024_h0000009,syn_t024_h0000009_r002
14000US06089011402,1,56,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000010,syn_t024_h0000010_r001
14000US06089011402,2,34,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t024_h0000010,syn_t024_h0000010_r002
14000US06089011402,3,41,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000010,syn_t024_h0000010_r003
14000US06089011402,4,81,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000010,syn_t024_h0000010_r004
14000US06089011402,1,8,67,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative,syn_t024_h0000011,syn_t024_h0000011_r001
14000US06089011402,2,7,71,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t024_h0000011,syn_t024_h0000011_r002
14000US06089011402,1,31,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000012,syn_t024_h0000012_r001
14000US06089011402,2,35,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000012,syn_t024_h0000012_r002
14000US06089011402,1,24,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000013,syn_t024_h0000013_r001
14000US06089011402,2,27,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000013,syn_t024_h0000013_r002
14000US06089011402,1,59,48,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t024_h0000014,syn_t024_h0000014_r001
14000US06089011402,2,68,37,2,2,2.0,1.0,4.0,1.0,15,1,35_64,True,generative,syn_t024_h0000014,syn_t024_h0000014_r002
14000US06089011402,1,15,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t024_h0000015,syn_t024_h0000015_r001
14000US06089011402,2,37,32,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t024_h0000015,syn_t024_h0000015_r002
14000US06089011402,1,19,39,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t024_h0000016,syn_t024_h0000016_r001
14000US06089011402,2,15,37,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t024_h0000016,syn_t024_h0000016_r002
14000US06089011402,3,18,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000016,syn_t024_h0000016_r003
14000US06089011402,4,18,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t024_h0000016,syn_t024_h0000016_r004
14000US06089011402,5,18,9,2,2,,2.0,,2.0,3,2,0_17,False,dependent,syn_t024_h0000016,syn_t024_h0000016_r005
14000US06089011402,6,18,8,2,2,,2.0,,2.0,3,2,0_17,False,dependent,syn_t024_h0000016,syn_t024_h0000016_r006
14000US06089011402,7,16,18,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative,syn_t024_h0000016,syn_t024_h0000016_r007
14000US06089011403,1,8,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000001,syn_t025_h0000001_r001
14000US06089011403,2,8,40,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000001,syn_t025_h0000001_r002
14000US06089011403,3,10,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000001,syn_t025_h0000001_r003
14000US06089011403,4,9,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000001,syn_t025_h0000001_r004
14000US06089011403,1,68,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000002,syn_t025_h0000002_r001
14000US06089011403,2,69,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000002,syn_t025_h0000002_r002
14000US06089011403,1,47,85,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t025_h0000003,syn_t025_h0000003_r001
14000US06089011403,1,10,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t025_h0000004,syn_t025_h0000004_r001
14000US06089011403,1,52,90,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t025_h0000005,syn_t025_h0000005_r001
14000US06089011403,1,41,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000006,syn_t025_h0000006_r001
14000US06089011403,2,44,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000006,syn_t025_h0000006_r002
14000US06089011403,1,31,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000007,syn_t025_h0000007_r001
14000US06089011403,2,32,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000007,syn_t025_h0000007_r002
14000US06089011403,3,37,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t025_h0000007,syn_t025_h0000007_r003
14000US06089011403,4,41,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000007,syn_t025_h0000007_r004
14000US06089011403,1,4,79,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t025_h0000008,syn_t025_h0000008_r001
14000US06089011403,2,5,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t025_h0000008,syn_t025_h0000008_r002
14000US06089011403,1,46,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000009,syn_t025_h0000009_r001
14000US06089011403,2,36,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000009,syn_t025_h0000009_r002
14000US06089011403,3,43,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000009,syn_t025_h0000009_r003
14000US06089011403,4,43,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000009,syn_t025_h0000009_r004
14000US06089011403,1,22,58,2,1,2.0,1.0,3.0,2.0,0,1,35_64,True,generative,syn_t025_h0000010,syn_t025_h0000010_r001
14000US06089011403,2,7,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000010,syn_t025_h0000010_r002
14000US06089011403,1,16,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000011,syn_t025_h0000011_r001
14000US06089011403,2,21,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t025_h0000011,syn_t025_h0000011_r002
14000US06089011403,3,9,49,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative,syn_t025_h0000011,syn_t025_h0000011_r003
14000US06089011403,1,10,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r001
14000US06089011403,2,11,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t025_h0000012,syn_t025_h0000012_r002
14000US06089011403,1,34,79,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative,syn_t025_h0000013,syn_t025_h0000013_r001
14000US06089011403,2,38,75,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t025_h0000013,syn_t025_h0000013_r002
14000US06089011403,1,13,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000014,syn_t025_h0000014_r001
14000US06089011403,1,18,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t025_h0000015,syn_t025_h0000015_r001
14000US06089011403,2,20,66,2,2,2.0,2.0,,2.0,13,2,65_plus,True,generative,syn_t025_h0000015,syn_t025_h0000015_r002
14000US06089011500,1,20,21,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r001
14000US06089011500,2,19,27,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r002
14000US06089011500,3,18,19,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r003
14000US06089011500,4,18,18,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative,syn_t026_h0000001,syn_t026_h0000001_r004
14000US06089011500,1,22,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000002,syn_t026_h0000002_r001
14000US06089011500,1,13,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000003,syn_t026_h0000003_r001
14000US06089011500,2,21,46,2,2,2.0,2.0,,1.0,11,1,35_64,True,generative,syn_t026_h0000003,syn_t026_h0000003_r002
14000US06089011500,3,17,17,2,2,2.0,2.0,,2.0,11,2,0_17,False,dependent,syn_t026_h0000003,syn_t026_h0000003_r003
14000US06089011500,1,5,74,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative,syn_t026_h0000004,syn_t026_h0000004_r001
14000US06089011500,2,5,75,1,2,2.0,1.0,,2.0,1,1,65_plus,True,generative,syn_t026_h0000004,syn_t026_h0000004_r002
14000US06089011500,1,16,67,1,2,2.0,2.0,,1.0,0,1,65_plus,True,generative,syn_t026_h0000005,syn_t026_h0000005_r001
14000US06089011500,1,14,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000006,syn_t026_h0000006_r001
14000US06089011500,2,18,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t026_h0000006,syn_t026_h0000006_r002
14000US06089011500,3,13,17,2,2,2.0,2.0,,2.0,4,2,0_17,False,dependent,syn_t026_h0000006,syn_t026_h0000006_r003
14000US06089011500,1,15,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t026_h0000007,syn_t026_h0000007_r001
14000US06089011500,2,37,32,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t026_h0000007,syn_t026_h0000007_r002
14000US06089011500,1,18,64,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative,syn_t026_h0000008,syn_t026_h0000008_r001
14000US06089011500,1,62,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t026_h0000009,syn_t026_h0000009_r001
14000US06089011500,2,77,27,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative,syn_t026_h0000009,syn_t026_h0000009_r002
14000US06089011500,1,15,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000010,syn_t026_h0000010_r001
14000US06089011500,2,14,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t026_h0000010,syn_t026_h0000010_r002
14000US06089011500,3,13,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t026_h0000010,syn_t026_h0000010_r003
14000US06089011500,1,32,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000011,syn_t026_h0000011_r001
14000US06089011500,1,41,28,2,1,2.0,2.0,,2.0,0,1,18_34,True,generative,syn_t026_h0000012,syn_t026_h0000012_r001
14000US06089011500,2,45,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent,syn_t026_h0000012,syn_t026_h0000012_r002
14000US06089011500,3,43,2,2,2,,,,,2,2,0_17,False,dependent,syn_t026_h0000012,syn_t026_h0000012_r003
14000US06089011500,4,35,26,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative,syn_t026_h0000012,syn_t026_h0000012_r004
14000US06089011500,1,24,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000013,syn_t026_h0000013_r001
14000US06089011500,2,19,84,1,2,2.0,2.0,2.0,2.0,1,1,65_plus,True,generative,syn_t026_h0000013,syn_t026_h0000013_r002
14000US06089011500,1,45,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000014,syn_t026_h0000014_r001
14000US06089011500,2,48,64,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative,syn_t026_h0000014,syn_t026_h0000014_r002
14000US06089011500,3,37,86,1,1,1.0,1.0,,1.0,6,1,65_plus,True,generative,syn_t026_h0000014,syn_t026_h0000014_r003
14000US06089011500,1,37,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000015,syn_t026_h0000015_r001
14000US06089011500,2,33,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t026_h0000015,syn_t026_h0000015_r002
14000US06089011500,1,13,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000016,syn_t026_h0000016_r001
14000US06089011500,1,41,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000017,syn_t026_h0000017_r001
14000US06089011500,2,54,22,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative,syn_t026_h0000017,syn_t026_h0000017_r002
14000US06089011500,3,70,65,2,2,2.0,2.0,,2.0,12,2,65_plus,True,generative,syn_t026_h0000017,syn_t026_h0000017_r003
14000US06089011500,1,7,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000018,syn_t026_h0000018_r001
14000US06089011500,2,7,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t026_h0000018,syn_t026_h0000018_r002
14000US06089011500,1,15,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000019,syn_t026_h0000019_r001
14000US06089011500,2,14,67,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t026_h0000019,syn_t026_h0000019_r002
14000US06089011500,3,18,11,2,2,,2.0,,2.0,7,2,0_17,False,dependent,syn_t026_h0000019,syn_t026_h0000019_r003
14000US06089011500,4,16,3,2,2,,,,,7,2,0_17,False,dependent,syn_t026_h0000019,syn_t026_h0000019_r004
14000US06089011500,1,28,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000020,syn_t026_h0000020_r001
14000US06089011500,2,45,36,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative,syn_t026_h0000020,syn_t026_h0000020_r002
14000US06089011500,1,13,61,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t026_h0000021,syn_t026_h0000021_r001
14000US06089011500,1,11,54,2,2,2.0,2.0,2.0,2.0,0,2,35_64,True,generative,syn_t026_h0000022,syn_t026_h0000022_r001
14000US06089011500,1,43,46,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative,syn_t026_h0000023,syn_t026_h0000023_r001
14000US06089011500,2,35,65,2,2,2.0,1.0,,2.0,1,1,65_plus,True,generative,syn_t026_h0000023,syn_t026_h0000023_r002
14000US06089011500,1,65,21,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t026_h0000024,syn_t026_h0000024_r001
14000US06089011500,2,55,3,2,2,,,,,2,2,0_17,False,dependent,syn_t026_h0000024,syn_t026_h0000024_r002
14000US06089011500,1,35,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000025,syn_t026_h0000025_r001
14000US06089011500,2,37,71,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative,syn_t026_h0000025,syn_t026_h0000025_r002
14000US06089011500,1,13,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000026,syn_t026_h0000026_r001
14000US06089011500,2,17,75,2,2,2.0,1.0,,2.0,1,1,65_plus,True,generative,syn_t026_h0000026,syn_t026_h0000026_r002
14000US06089011500,1,13,62,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative,syn_t026_h0000027,syn_t026_h0000027_r001
14000US06089011500,1,14,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000028,syn_t026_h0000028_r001
14000US06089011500,2,15,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative,syn_t026_h0000028,syn_t026_h0000028_r002
14000US06089011500,1,4,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative,syn_t026_h0000029,syn_t026_h0000029_r001
14000US06089011500,2,5,25,1,2,2.0,2.0,,2.0,1,1,18_34,True,generative,syn_t026_h0000029,syn_t026_h0000029_r002
14000US06089011500,1,15,74,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative,syn_t026_h0000030,syn_t026_h0000030_r001
14000US06089011500,2,15,73,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative,syn_t026_h0000030,syn_t026_h0000030_r002
14000US06089011500,1,27,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative,syn_t026_h0000031,syn_t026_h0000031_r001
