geoid,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089011002,8900,28,1,1,1.0,4.0,50000.0,50000_59999,1,nonfamily_living_alone,no_65_plus,28.0,1,syn_t019_h0000018
14000US06089011002,8900,19,2,1,3.0,2.0,14800.0,10000_14999,3,other_male_householder,has_65_plus,19.0,2,syn_t019_h0000019
14000US06089011002,8900,63,2,1,2.0,1.0,24000.0,20000_24999,2,married_couple,no_65_plus,63.0,2,syn_t019_h0000020
14000US06089011002,8900,68,1,1,1.0,4.0,15000.0,15000_19999,1,nonfamily_living_alone,no_65_plus,68.0,1,syn_t019_h0000021
14000US06089011002,8900,22,2,1,2.0,1.0,84200.0,75000_99999,2,married_couple,has_65_plus,22.0,2,syn_t019_h0000022
14000US06089011002,8900,39,2,1,1.0,7.0,35600.0,35000_39999,1,nonfamily_not_living_alone,no_65_plus,39.0,2,syn_t019_h0000023
14000US06089011002,8900,17,2,1,2.0,5.0,35800.0,35000_39999,2,nonfamily_living_alone,no_65_plus,17.0,2,syn_t019_h0000024
14000US06089011002,8900,18,2,1,3.0,1.0,199800.0,150000_199999,3,married_couple,has_65_plus,18.0,2,syn_t019_h0000025
14000US06089011002,8900,64,1,1,1.0,4.0,26000.0,25000_29999,1,nonfamily_living_alone,no_65_plus,64.0,1,syn_t019_h0000026
14000US06089011002,8900,7,2,1,3.0,1.0,9850.0,lt_10000,3,married_couple,no_65_plus,7.0,2,syn_t019_h0000027
14000US06089011002,8900,11,1,1,2.0,4.0,2130.0,lt_10000,2,nonfamily_living_alone,has_65_plus,11.0,1,syn_t019_h0000028
14000US06089011002,8900,16,1,1,2.0,4.0,29000.0,25000_29999,2,nonfamily_living_alone,has_65_plus,16.0,1,syn_t019_h0000029
14000US06089011100,8900,12,1,1,1.0,4.0,15004.0,15000_19999,1,nonfamily_living_alone,no_65_plus,12.0,1,syn_t020_h0000001
14000US06089011100,8900,17,5,1,3.0,1.0,77000.0,75000_99999,3,married_couple,no_65_plus,17.0,5,syn_t020_h0000002
14000US06089011100,8900,59,4,1,2.0,1.0,140600.0,125000_149999,2,married_couple,no_65_plus,59.0,4,syn_t020_h0000003
14000US06089011100,8900,11,4,1,2.0,1.0,94000.0,75000_99999,2,married_couple,no_65_plus,11.0,4,syn_t020_h0000004
14000US06089011100,8900,37,1,1,1.0,4.0,9600.0,lt_10000,1,nonfamily_living_alone,has_65_plus,37.0,1,syn_t020_h0000005
14000US06089011100,8900,9,2,1,3.0,1.0,231200.0,200000_plus,3,married_couple,no_65_plus,9.0,2,syn_t020_h0000006
14000US06089011100,8900,4,2,1,3.0,1.0,103740.0,100000_124999,3,married_couple,no_65_plus,4.0,2,syn_t020_h0000007
14000US06089011100,8900,14,1,1,1.0,4.0,108000.0,100000_124999,1,nonfamily_living_alone,no_65_plus,14.0,1,syn_t020_h0000008
14000US06089011100,8900,13,2,1,2.0,1.0,13000.0,10000_14999,2,married_couple,no_65_plus,13.0,2,syn_t020_h0000009
14000US06089011100,8900,10,5,1,1.0,3.0,18600.0,15000_19999,1,other_female_householder,no_65_plus,10.0,5,syn_t020_h0000010
14000US06089011100,8900,3,1,1,1.0,4.0,90000.0,75000_99999,1,nonfamily_living_alone,has_65_plus,3.0,1,syn_t020_h0000011
14000US06089011100,8900,21,3,1,3.0,1.0,138500.0,125000_149999,3,married_couple,no_65_plus,21.0,3,syn_t020_h0000012
14000US06089011100,8900,10,1,1,1.0,4.0,60000.0,60000_74999,1,nonfamily_living_alone,has_65_plus,10.0,1,syn_t020_h0000013
14000US06089011100,8900,20,1,1,3.0,4.0,28100.0,25000_29999,3,nonfamily_living_alone,has_65_plus,20.0,1,syn_t020_h0000014
14000US06089011100,8900,12,2,1,4.0,1.0,70500.0,60000_74999,4_plus,married_couple,has_65_plus,12.0,2,syn_t020_h0000015
14000US06089011100,8900,14,2,1,2.0,1.0,73700.0,60000_74999,2,married_couple,has_65_plus,14.0,2,syn_t020_h0000016
14000US06089011100,8900,26,2,1,2.0,1.0,88000.0,75000_99999,2,married_couple,has_65_plus,26.0,2,syn_t020_h0000017
14000US06089011209,8900,32,3,1,1.0,3.0,13400.0,10000_14999,1,other_female_householder,no_65_plus,32.0,3,syn_t021_h0000001
14000US06089011209,8900,10,2,1,1.0,1.0,39100.0,35000_39999,1,married_couple,has_65_plus,10.0,2,syn_t021_h0000002
14000US06089011209,8900,35,3,1,2.0,7.0,27000.0,25000_29999,2,nonfamily_not_living_alone,no_65_plus,35.0,3,syn_t021_h0000003
14000US06089011209,8900,16,3,1,1.0,2.0,21100.0,20000_24999,1,other_male_householder,no_65_plus,16.0,3,syn_t021_h0000004
14000US06089011209,8900,39,2,1,2.0,1.0,55000.0,50000_59999,2,married_couple,no_65_plus,39.0,2,syn_t021_h0000005
14000US06089011209,8900,14,1,1,1.0,4.0,42400.0,40000_44999,1,nonfamily_living_alone,has_65_plus,14.0,1,syn_t021_h0000006
14000US06089011209,8900,12,2,1,2.0,1.0,135100.0,125000_149999,2,married_couple,no_65_plus,12.0,2,syn_t021_h0000007
14000US06089011209,8900,16,2,1,2.0,1.0,82700.0,75000_99999,2,married_couple,has_65_plus,16.0,2,syn_t021_h0000008
14000US06089011209,8900,77,1,1,1.0,4.0,150000.0,150000_199999,1,nonfamily_living_alone,has_65_plus,77.0,1,syn_t021_h0000009
14000US06089011209,8900,38,1,1,0.0,4.0,10400.0,10000_14999,0,nonfamily_living_alone,no_65_plus,38.0,1,syn_t021_h0000010
14000US06089011209,8900,39,1,1,2.0,4.0,10000.0,10000_14999,2,nonfamily_living_alone,no_65_plus,39.0,1,syn_t021_h0000011
14000US06089011209,8900,62,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,62.0,2,syn_t021_h0000012
14000US06089011209,8900,12,3,1,2.0,3.0,0.0,lt_10000,2,other_female_householder,no_65_plus,12.0,3,syn_t021_h0000013
14000US06089011209,8900,10,1,1,1.0,4.0,33000.0,30000_34999,1,nonfamily_living_alone,has_65_plus,10.0,1,syn_t021_h0000014
14000US06089011209,8900,6,1,1,1.0,4.0,22800.0,20000_24999,1,nonfamily_living_alone,no_65_plus,6.0,1,syn_t021_h0000015
14000US06089011209,8900,20,3,1,2.0,1.0,30000.0,30000_34999,2,married_couple,no_65_plus,20.0,3,syn_t021_h0000016
14000US06089011209,8900,20,1,1,1.0,4.0,29300.0,25000_29999,1,nonfamily_living_alone,has_65_plus,20.0,1,syn_t021_h0000017
14000US06089011209,8900,23,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,23.0,2,syn_t021_h0000018
14000US06089011209,8900,42,2,1,3.0,3.0,66000.0,60000_74999,3,other_female_householder,no_65_plus,42.0,2,syn_t021_h0000019
14000US06089011209,8900,8,2,1,2.0,1.0,20000.0,20000_24999,2,married_couple,no_65_plus,8.0,2,syn_t021_h0000020
14000US06089011209,8900,13,2,1,3.0,1.0,47600.0,45000_49999,3,married_couple,no_65_plus,13.0,2,syn_t021_h0000021
14000US06089011209,8900,42,7,1,2.0,2.0,36600.0,35000_39999,2,other_male_householder,no_65_plus,42.0,7,syn_t021_h0000022
14000US06089011209,8900,11,2,1,2.0,1.0,52000.0,50000_59999,2,married_couple,no_65_plus,11.0,2,syn_t021_h0000023
14000US06089011209,8900,14,3,1,3.0,3.0,15300.0,15000_19999,3,other_female_householder,no_65_plus,14.0,3,syn_t021_h0000024
14000US06089011209,8900,12,1,1,0.0,4.0,36700.0,35000_39999,0,nonfamily_living_alone,no_65_plus,12.0,1,syn_t021_h0000025
14000US06089011209,8900,25,4,1,3.0,1.0,99400.0,75000_99999,3,married_couple,no_65_plus,25.0,4,syn_t021_h0000026
14000US06089011209,8900,59,1,1,1.0,4.0,50000.0,50000_59999,1,nonfamily_living_alone,no_65_plus,59.0,1,syn_t021_h0000027
14000US06089011209,8900,27,4,1,0.0,2.0,53000.0,50000_59999,0,other_male_householder,no_65_plus,27.0,4,syn_t021_h0000028
14000US06089011209,8900,8,5,1,3.0,1.0,181000.0,150000_199999,3,married_couple,no_65_plus,8.0,5,syn_t021_h0000029
14000US06089011209,8900,36,2,1,1.0,2.0,75000.0,75000_99999,1,other_male_householder,no_65_plus,36.0,2,syn_t021_h0000030
14000US06089011209,8900,30,2,1,1.0,3.0,25000.0,25000_29999,1,other_female_householder,no_65_plus,30.0,2,syn_t021_h0000031
14000US06089011300,8900,41,2,1,2.0,2.0,75000.0,75000_99999,2,other_male_householder,no_65_plus,41.0,2,syn_t022_h0000001
14000US06089011300,8900,33,3,1,2.0,2.0,19800.0,15000_19999,2,other_male_householder,no_65_plus,33.0,3,syn_t022_h0000002
14000US06089011300,8900,42,3,1,3.0,1.0,137000.0,125000_149999,3,married_couple,no_65_plus,42.0,3,syn_t022_h0000003
14000US06089011300,8900,4,2,1,3.0,1.0,98550.0,75000_99999,3,married_couple,has_65_plus,4.0,2,syn_t022_h0000004
14000US06089011300,8900,9,1,1,1.0,4.0,82000.0,75000_99999,1,nonfamily_living_alone,no_65_plus,9.0,1,syn_t022_h0000005
14000US06089011300,8900,20,1,1,1.0,4.0,180000.0,150000_199999,1,nonfamily_living_alone,no_65_plus,20.0,1,syn_t022_h0000006
14000US06089011300,8900,64,4,1,2.0,3.0,115700.0,100000_124999,2,other_female_householder,no_65_plus,64.0,4,syn_t022_h0000007
14000US06089011300,8900,13,2,1,4.0,1.0,149440.0,125000_149999,4_plus,married_couple,has_65_plus,13.0,2,syn_t022_h0000008
14000US06089011300,8900,90,3,1,2.0,1.0,72000.0,60000_74999,2,married_couple,no_65_plus,90.0,3,syn_t022_h0000009
14000US06089011300,8900,14,3,1,3.0,1.0,98000.0,75000_99999,3,married_couple,no_65_plus,14.0,3,syn_t022_h0000010
14000US06089011300,8900,10,2,1,2.0,1.0,72020.0,60000_74999,2,married_couple,no_65_plus,10.0,2,syn_t022_h0000011
14000US06089011300,8900,17,2,1,1.0,3.0,18000.0,15000_19999,1,other_female_householder,no_65_plus,17.0,2,syn_t022_h0000012
14000US06089011300,8900,21,2,1,3.0,1.0,116000.0,100000_124999,3,married_couple,no_65_plus,21.0,2,syn_t022_h0000013
14000US06089011300,8900,17,4,1,4.0,1.0,57400.0,50000_59999,4_plus,married_couple,no_65_plus,17.0,4,syn_t022_h0000014
14000US06089011300,8900,42,3,1,2.0,2.0,93800.0,75000_99999,2,other_male_householder,no_65_plus,42.0,3,syn_t022_h0000015
14000US06089011300,8900,90,2,1,2.0,5.0,81000.0,75000_99999,2,nonfamily_living_alone,no_65_plus,90.0,2,syn_t022_h0000016
14000US06089011300,8900,17,1,1,1.0,4.0,103000.0,100000_124999,1,nonfamily_living_alone,no_65_plus,17.0,1,syn_t022_h0000017
14000US06089011300,8900,14,3,1,2.0,2.0,34000.0,30000_34999,2,other_male_householder,no_65_plus,14.0,3,syn_t022_h0000018
14000US06089011300,8900,21,3,1,2.0,1.0,102200.0,100000_124999,2,married_couple,no_65_plus,21.0,3,syn_t022_h0000019
14000US06089011300,8900,14,2,1,1.0,3.0,51500.0,50000_59999,1,other_female_householder,has_65_plus,14.0,2,syn_t022_h0000020
14000US06089011300,8900,12,1,1,0.0,4.0,36700.0,35000_39999,0,nonfamily_living_alone,no_65_plus,12.0,1,syn_t022_h0000021
14000US06089011300,8900,14,5,1,2.0,1.0,34600.0,30000_34999,2,married_couple,no_65_plus,14.0,5,syn_t022_h0000022
14000US06089011300,8900,12,2,1,2.0,1.0,88400.0,75000_99999,2,married_couple,has_65_plus,12.0,2,syn_t022_h0000023
14000US06089011300,8900,26,2,1,2.0,1.0,82260.0,75000_99999,2,married_couple,has_65_plus,26.0,2,syn_t022_h0000024
14000US06089011300,8900,8,2,1,3.0,5.0,63000.0,60000_74999,3,nonfamily_living_alone,no_65_plus,8.0,2,syn_t022_h0000025
14000US06089011300,8900,7,3,1,1.0,2.0,64000.0,60000_74999,1,other_male_householder,no_65_plus,7.0,3,syn_t022_h0000026
14000US06089011401,8900,15,4,1,2.0,1.0,43000.0,40000_44999,2,married_couple,no_65_plus,15.0,4,syn_t023_h0000001
14000US06089011401,8900,38,2,1,1.0,3.0,55000.0,50000_59999,1,other_female_householder,no_65_plus,38.0,2,syn_t023_h0000002
14000US06089011401,8900,35,5,1,1.0,1.0,50000.0,50000_59999,1,married_couple,no_65_plus,35.0,5,syn_t023_h0000003
14000US06089011401,8900,13,4,1,3.0,1.0,97400.0,75000_99999,3,married_couple,no_65_plus,13.0,4,syn_t023_h0000004
14000US06089011401,8900,21,2,1,2.0,1.0,72000.0,60000_74999,2,married_couple,has_65_plus,21.0,2,syn_t023_h0000005
14000US06089011401,8900,38,2,1,2.0,1.0,92500.0,75000_99999,2,married_couple,has_65_plus,38.0,2,syn_t023_h0000006
14000US06089011401,8900,4,2,1,2.0,1.0,95450.0,75000_99999,2,married_couple,has_65_plus,4.0,2,syn_t023_h0000007
14000US06089011401,8900,15,2,1,1.0,3.0,51600.0,50000_59999,1,other_female_householder,no_65_plus,15.0,2,syn_t023_h0000008
14000US06089011401,8900,34,3,1,1.0,1.0,77400.0,75000_99999,1,married_couple,has_65_plus,34.0,3,syn_t023_h0000009
14000US06089011401,8900,9,1,1,1.0,4.0,33750.0,30000_34999,1,nonfamily_living_alone,has_65_plus,9.0,1,syn_t023_h0000010
14000US06089011401,8900,17,4,1,2.0,1.0,93000.0,75000_99999,2,married_couple,no_65_plus,17.0,4,syn_t023_h0000011
14000US06089011401,8900,19,4,1,1.0,1.0,70000.0,60000_74999,1,married_couple,no_65_plus,19.0,4,syn_t023_h0000012
14000US06089011401,8900,13,2,1,2.0,3.0,110000.0,100000_124999,2,other_female_householder,no_65_plus,13.0,2,syn_t023_h0000013
14000US06089011401,8900,41,3,1,1.0,1.0,69000.0,60000_74999,1,married_couple,no_65_plus,41.0,3,syn_t023_h0000014
14000US06089011401,8900,13,3,1,1.0,1.0,23700.0,20000_24999,1,married_couple,has_65_plus,13.0,3,syn_t023_h0000015
14000US06089011401,8900,22,3,1,1.0,3.0,14400.0,10000_14999,1,other_female_householder,no_65_plus,22.0,3,syn_t023_h0000016
14000US06089011401,8900,37,7,1,4.0,1.0,89700.0,75000_99999,4_plus,married_couple,no_65_plus,37.0,7,syn_t023_h0000017
14000US06089011401,8900,46,2,1,1.0,5.0,36000.0,35000_39999,1,nonfamily_living_alone,no_65_plus,46.0,2,syn_t023_h0000018
14000US06089011401,8900,50,3,1,2.0,3.0,83700.0,75000_99999,2,other_female_householder,no_65_plus,50.0,3,syn_t023_h0000019
14000US06089011401,8900,15,1,1,1.0,6.0,75100.0,75000_99999,1,nonfamily_not_living_alone,has_65_plus,15.0,1,syn_t023_h0000020
14000US06089011401,8900,18,2,1,1.0,1.0,57200.0,50000_59999,1,married_couple,has_65_plus,18.0,2,syn_t023_h0000021
14000US06089011402,8900,13,1,1,2.0,4.0,24000.0,20000_24999,2,nonfamily_living_alone,no_65_plus,13.0,1,syn_t024_h0000001
14000US06089011402,8900,14,2,1,2.0,3.0,15500.0,15000_19999,2,other_female_householder,no_65_plus,14.0,2,syn_t024_h0000002
14000US06089011402,8900,14,3,1,3.0,1.0,98000.0,75000_99999,3,married_couple,no_65_plus,14.0,3,syn_t024_h0000003
14000US06089011402,8900,5,3,1,3.0,1.0,40400.0,40000_44999,3,married_couple,no_65_plus,5.0,3,syn_t024_h0000004
14000US06089011402,8900,22,2,1,2.0,1.0,32400.0,30000_34999,2,married_couple,no_65_plus,22.0,2,syn_t024_h0000005
14000US06089011402,8900,9,4,1,3.0,1.0,121000.0,100000_124999,3,married_couple,no_65_plus,9.0,4,syn_t024_h0000006
14000US06089011402,8900,98,4,1,2.0,1.0,63000.0,60000_74999,2,married_couple,no_65_plus,98.0,4,syn_t024_h0000007
14000US06089011402,8900,48,4,1,2.0,1.0,71000.0,60000_74999,2,married_couple,no_65_plus,48.0,4,syn_t024_h0000008
14000US06089011402,8900,20,2,1,3.0,5.0,114000.0,100000_124999,3,nonfamily_living_alone,has_65_plus,20.0,2,syn_t024_h0000009
14000US06089011402,8900,57,4,1,2.0,1.0,85000.0,75000_99999,2,married_couple,no_65_plus,57.0,4,syn_t024_h0000010
14000US06089011402,8900,8,2,1,2.0,1.0,21000.0,20000_24999,2,married_couple,has_65_plus,8.0,2,syn_t024_h0000011
14000US06089011402,8900,32,2,1,2.0,1.0,28000.0,25000_29999,2,married_couple,no_65_plus,32.0,2,syn_t024_h0000012
14000US06089011402,8900,24,2,1,2.0,1.0,152500.0,150000_199999,2,married_couple,no_65_plus,24.0,2,syn_t024_h0000013
14000US06089011402,8900,59,2,1,2.0,5.0,119000.0,100000_124999,2,nonfamily_living_alone,no_65_plus,59.0,2,syn_t024_h0000014
14000US06089011402,8900,15,2,1,1.0,1.0,63300.0,60000_74999,1,married_couple,no_65_plus,15.0,2,syn_t024_h0000015
14000US06089011402,8900,19,7,1,3.0,1.0,204800.0,200000_plus,3,married_couple,no_65_plus,19.0,7,syn_t024_h0000016
14000US06089011403,8900,8,4,1,2.0,1.0,160000.0,150000_199999,2,married_couple,no_65_plus,8.0,4,syn_t025_h0000001
14000US06089011403,8900,68,2,1,1.0,1.0,140000.0,125000_149999,1,married_couple,no_65_plus,68.0,2,syn_t025_h0000002
14000US06089011403,8900,47,1,1,1.0,4.0,15600.0,15000_19999,1,nonfamily_living_alone,has_65_plus,47.0,1,syn_t025_h0000003
14000US06089011403,8900,11,1,1,0.0,6.0,15100.0,15000_19999,0,nonfamily_not_living_alone,has_65_plus,11.0,1,syn_t025_h0000004
14000US06089011403,8900,52,1,1,2.0,4.0,46000.0,45000_49999,2,nonfamily_living_alone,has_65_plus,52.0,1,syn_t025_h0000005
14000US06089011403,8900,41,2,1,2.0,1.0,155000.0,150000_199999,2,married_couple,no_65_plus,41.0,2,syn_t025_h0000006
14000US06089011403,8900,31,4,1,6.0,1.0,146000.0,125000_149999,4_plus,married_couple,no_65_plus,31.0,4,syn_t025_h0000007
14000US06089011403,8900,4,2,1,3.0,1.0,121900.0,100000_124999,3,married_couple,has_65_plus,4.0,2,syn_t025_h0000008
14000US06089011403,8900,46,4,1,3.0,1.0,198000.0,150000_199999,3,married_couple,no_65_plus,46.0,4,syn_t025_h0000009
14000US06089011403,8900,23,2,1,2.0,1.0,26600.0,25000_29999,2,married_couple,no_65_plus,23.0,2,syn_t025_h0000010
14000US06089011403,8900,16,3,1,2.0,3.0,71600.0,60000_74999,2,other_female_householder,no_65_plus,16.0,3,syn_t025_h0000011
14000US06089011403,8900,11,2,1,3.0,1.0,88300.0,75000_99999,3,married_couple,no_65_plus,11.0,2,syn_t025_h0000012
14000US06089011403,8900,34,2,1,2.0,1.0,72900.0,60000_74999,2,married_couple,has_65_plus,34.0,2,syn_t025_h0000013
14000US06089011403,8900,13,1,1,0.0,4.0,465500.0,200000_plus,0,nonfamily_living_alone,no_65_plus,13.0,1,syn_t025_h0000014
14000US06089011403,8900,18,2,1,2.0,7.0,108600.0,100000_124999,2,nonfamily_not_living_alone,has_65_plus,18.0,2,syn_t025_h0000015
14000US06089011500,8900,20,4,1,0.0,7.0,10700.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,20.0,4,syn_t026_h0000001
14000US06089011500,8900,22,1,1,1.0,4.0,32000.0,30000_34999,1,nonfamily_living_alone,no_65_plus,22.0,1,syn_t026_h0000002
14000US06089011500,8900,12,3,1,2.0,5.0,28900.0,25000_29999,2,nonfamily_living_alone,no_65_plus,12.0,3,syn_t026_h0000003
14000US06089011500,8900,6,2,1,2.0,1.0,78300.0,75000_99999,2,married_couple,has_65_plus,6.0,2,syn_t026_h0000004
14000US06089011500,8900,16,1,1,1.0,4.0,11100.0,10000_14999,1,nonfamily_living_alone,has_65_plus,16.0,1,syn_t026_h0000005
14000US06089011500,8900,13,3,1,1.0,1.0,126000.0,125000_149999,1,married_couple,no_65_plus,13.0,3,syn_t026_h0000006
14000US06089011500,8900,15,2,1,1.0,1.0,63300.0,60000_74999,1,married_couple,no_65_plus,15.0,2,syn_t026_h0000007
14000US06089011500,8900,18,1,1,2.0,4.0,24900.0,20000_24999,2,nonfamily_living_alone,no_65_plus,18.0,1,syn_t026_h0000008
14000US06089011500,8900,62,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,62.0,2,syn_t026_h0000009
14000US06089011500,8900,14,3,1,2.0,2.0,65000.0,60000_74999,2,other_male_householder,no_65_plus,14.0,3,syn_t026_h0000010
14000US06089011500,8900,31,1,1,1.0,4.0,15000.0,15000_19999,1,nonfamily_living_alone,has_65_plus,31.0,1,syn_t026_h0000011
14000US06089011500,8900,41,4,1,1.0,3.0,65600.0,60000_74999,1,other_female_householder,no_65_plus,41.0,4,syn_t026_h0000012
14000US06089011500,8900,24,2,1,3.0,1.0,40900.0,40000_44999,3,married_couple,has_65_plus,24.0,2,syn_t026_h0000013
14000US06089011500,8900,45,3,1,3.0,1.0,101600.0,100000_124999,3,married_couple,has_65_plus,45.0,3,syn_t026_h0000014
14000US06089011500,8900,37,2,1,3.0,1.0,40300.0,40000_44999,3,married_couple,no_65_plus,37.0,2,syn_t026_h0000015
14000US06089011500,8900,13,1,1,2.0,4.0,57000.0,50000_59999,2,nonfamily_living_alone,no_65_plus,13.0,1,syn_t026_h0000016
14000US06089011500,8900,41,3,1,3.0,3.0,42500.0,40000_44999,3,other_female_householder,has_65_plus,41.0,3,syn_t026_h0000017
14000US06089011500,8900,7,2,1,1.0,1.0,67000.0,60000_74999,1,married_couple,no_65_plus,7.0,2,syn_t026_h0000018
14000US06089011500,8900,15,4,1,2.0,1.0,127200.0,125000_149999,2,married_couple,has_65_plus,15.0,4,syn_t026_h0000019
14000US06089011500,8900,28,2,1,1.0,2.0,14400.0,10000_14999,1,other_male_householder,has_65_plus,28.0,2,syn_t026_h0000020
14000US06089011500,8900,13,1,1,1.0,4.0,10900.0,10000_14999,1,nonfamily_living_alone,no_65_plus,13.0,1,syn_t026_h0000021
14000US06089011500,8900,11,1,1,1.0,4.0,3100.0,lt_10000,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t026_h0000022
14000US06089011500,8900,43,2,1,1.0,1.0,17100.0,15000_19999,1,married_couple,has_65_plus,43.0,2,syn_t026_h0000023
14000US06089011500,8900,65,2,1,2.0,3.0,6000.0,lt_10000,2,other_female_householder,no_65_plus,65.0,2,syn_t026_h0000024
14000US06089011500,8900,35,2,1,1.0,1.0,27520.0,25000_29999,1,married_couple,has_65_plus,35.0,2,syn_t026_h0000025
14000US06089011500,8900,13,2,1,2.0,1.0,40800.0,40000_44999,2,married_couple,has_65_plus,13.0,2,syn_t026_h0000026
14000US06089011500,8900,13,1,1,0.0,4.0,29800.0,25000_29999,0,nonfamily_living_alone,no_65_plus,13.0,1,syn_t026_h0000027
14000US06089011500,8900,14,2,1,3.0,1.0,92100.0,75000_99999,3,married_couple,no_65_plus,14.0,2,syn_t026_h0000028
14000US06089011500,8900,4,2,1,2.0,1.0,60800.0,60000_74999,2,married_couple,no_65_plus,4.0,2,syn_t026_h0000029
14000US06089011500,8900,15,2,1,2.0,1.0,72300.0,60000_74999,2,married_couple,has_65_plus,15.0,2,syn_t026_h0000030
14000US06089011500,8900,27,3,1,2.0,5.0,37570.0,35000_39999,2,nonfamily_living_alone,no_65_plus,27.0,3,syn_t026_h0000031
14000US06089011600,8900,7,2,1,2.0,1.0,46000.0,45000_49999,2,married_couple,has_65_plus,7.0,2,syn_t027_h0000001
14000US06089011600,8900,65,2,1,2.0,3.0,6000.0,lt_10000,2,other_female_householder,no_65_plus,65.0,2,syn_t027_h0000002
14000US06089011600,8900,14,3,1,3.0,1.0,30500.0,30000_34999,3,married_couple,has_65_plus,14.0,3,syn_t027_h0000003
14000US06089011600,8900,41,1,1,2.0,4.0,2000.0,lt_10000,2,nonfamily_living_alone,has_65_plus,41.0,1,syn_t027_h0000004
14000US06089011600,8900,12,4,1,2.0,1.0,95000.0,75000_99999,2,married_couple,no_65_plus,12.0,4,syn_t027_h0000005
14000US06089011600,8900,14,2,1,2.0,1.0,65000.0,60000_74999,2,married_couple,has_65_plus,14.0,2,syn_t027_h0000006
14000US06089011600,8900,43,1,1,1.0,6.0,12000.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,43.0,1,syn_t027_h0000007
14000US06089011600,8900,18,1,1,1.0,4.0,0.0,lt_10000,1,nonfamily_living_alone,no_65_plus,18.0,1,syn_t027_h0000008
14000US06089011600,8900,43,2,1,1.0,5.0,23700.0,20000_24999,1,nonfamily_living_alone,no_65_plus,43.0,2,syn_t027_h0000009
14000US06089011600,8900,34,1,1,1.0,4.0,6000.0,lt_10000,1,nonfamily_living_alone,no_65_plus,34.0,1,syn_t027_h0000010
14000US06089011600,8900,14,4,1,2.0,1.0,106500.0,100000_124999,2,married_couple,no_65_plus,14.0,4,syn_t027_h0000011
14000US06089011600,8900,59,1,1,2.0,4.0,45000.0,45000_49999,2,nonfamily_living_alone,no_65_plus,59.0,1,syn_t027_h0000012
14000US06089011600,8900,38,2,1,2.0,5.0,0.0,lt_10000,2,nonfamily_living_alone,has_65_plus,38.0,2,syn_t027_h0000013
14000US06089011600,8900,43,6,1,4.0,1.0,184500.0,150000_199999,4_plus,married_couple,no_65_plus,43.0,6,syn_t027_h0000014
14000US06089011600,8900,49,1,1,1.0,4.0,0.0,lt_10000,1,nonfamily_living_alone,no_65_plus,49.0,1,syn_t027_h0000015
14000US06089011600,8900,34,2,1,2.0,1.0,46500.0,45000_49999,2,married_couple,no_65_plus,34.0,2,syn_t027_h0000016
14000US06089011600,8900,75,1,1,1.0,4.0,10000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,75.0,1,syn_t027_h0000017
14000US06089011600,8900,6,1,1,3.0,4.0,28500.0,25000_29999,3,nonfamily_living_alone,has_65_plus,6.0,1,syn_t027_h0000018
14000US06089011600,8900,20,2,1,3.0,5.0,114000.0,100000_124999,3,nonfamily_living_alone,has_65_plus,20.0,2,syn_t027_h0000019
14000US06089011600,8900,12,2,1,2.0,1.0,51900.0,50000_59999,2,married_couple,has_65_plus,12.0,2,syn_t027_h0000020
14000US06089011600,8900,12,6,1,2.0,1.0,56000.0,50000_59999,2,married_couple,no_65_plus,12.0,6,syn_t027_h0000021
14000US06089011701,8900,20,2,1,1.0,3.0,48400.0,45000_49999,1,other_female_householder,has_65_plus,20.0,2,syn_t028_h0000001
14000US06089011701,8900,8,2,1,2.0,5.0,131600.0,125000_149999,2,nonfamily_living_alone,no_65_plus,8.0,2,syn_t028_h0000002
14000US06089011701,8900,30,7,1,3.0,1.0,164120.0,150000_199999,3,married_couple,no_65_plus,30.0,7,syn_t028_h0000003
14000US06089011701,8900,27,4,1,2.0,1.0,41000.0,40000_44999,2,married_couple,no_65_plus,27.0,4,syn_t028_h0000004
14000US06089011701,8900,13,1,1,1.0,4.0,25500.0,25000_29999,1,nonfamily_living_alone,has_65_plus,13.0,1,syn_t028_h0000005
14000US06089011701,8900,22,3,1,1.0,3.0,14400.0,10000_14999,1,other_female_householder,no_65_plus,22.0,3,syn_t028_h0000006
14000US06089011701,8900,17,2,1,2.0,1.0,76000.0,75000_99999,2,married_couple,no_65_plus,17.0,2,syn_t028_h0000007
14000US06089011701,8900,41,4,1,1.0,3.0,65600.0,60000_74999,1,other_female_householder,no_65_plus,41.0,4,syn_t028_h0000008
14000US06089011701,8900,33,1,1,0.0,4.0,70000.0,60000_74999,0,nonfamily_living_alone,has_65_plus,33.0,1,syn_t028_h0000009
14000US06089011701,8900,42,2,1,2.0,2.0,70000.0,60000_74999,2,other_male_householder,no_65_plus,42.0,2,syn_t028_h0000010
